Account (cleansed),Name (Cleansed),FIN.POSTING DATE,MCH.MERCHANT NAME,MCH.MCC DESCRIPTION,FIN.TRANSACTION AMOUNT,FIN.TAX.TAX AMOUNT,FIN.ACCOUNTING CODE 03 DESCRIPTION,FIN.ACCOUNTING CODE 05 VALUE,MCH.ADDRESS,MCH.CITY NAME,MCH.COUNTRY CODE,MCH.STATE / PROVINCE,MCH.MERCHANT POSTAL CODE,ACC.REPORTS TO INTERMEDIATE LEVEL 1 NAME LINE 1,ACC.REPORTS TO INTERMEDIATE LEVEL 2 NAME LINE 1,ACC.ACCOUNT STATUS DESCRIPTION,FIN.TRANSACTION DATE,Employee ID (cleansed)
1045,Name414,03/11/2021,DISCOUNT DANCE SUPPLY,MEN'S AND WOMEN'S CLOTHING STORES,174.20,6.96,11-135-22934,60000,5037 E HUNTER AVE ANAHEI,8004701664,USA,CA,30813,MUSIC,AUGUSTANA COLLEGE,ACTIVE,03/09/2021,Emp799
1196,Name381,03/11/2021,JIMMY JOHNS - 632 - E-,FAST FOOD RESTAURANTS,13.04,.00,10-133-21400,66501,3537 MIDDLE RD,BETTENDORF,USA,IA,52722,OFFICE OF COMMUNICATIONS,AUGUSTANA COLLEGE,ACTIVE,03/10/2021,Emp864
1062,Name506,03/11/2021,UNISAFE INC.,DENTAL/LAB/MED/OPHTHALMIC HOSP EQUIP & SUPPLIES,1124.50,.00,10-101-01100,61508,75 CARLOUGH RD UNIT B,631-3370001,USA,NY,11716,CHEMISTRY,AUGUSTANA COLLEGE,LOST/STOLEN,03/10/2021,Emp713
1178,Name493,03/11/2021,CBI*PARALLELS,COMPUTER SOFTWARE STORES,55.11,5.12,10-123-12000,67002,350 N CLARK ST STE 700,800-799-9570,USA,IL,60654,INFORMATION TECHNOLOGY SERVICES,AUGUSTANA COLLEGE,ACTIVE,03/10/2021,Emp780
1196,Name381,03/11/2021,JIMMY JOHNS - 3173,FAST FOOD RESTAURANTS,140.85,.00,10-133-21400,66501,1401 5TH AVE,MOLINE,USA,IL,61265,OFFICE OF COMMUNICATIONS,AUGUSTANA COLLEGE,ACTIVE,03/10/2021,Emp864
1196,Name381,03/11/2021,JIMMY JOHNS - 704 - E-,FAST FOOD RESTAURANTS,14.43,.00,10-133-21400,66501,2350 41ST ST,MOLINE,USA,IL,61265,OFFICE OF COMMUNICATIONS,AUGUSTANA COLLEGE,ACTIVE,03/10/2021,Emp864
1219,Name497,03/11/2021,RADISSON,RADISSON,223.74,.00,10-164-30200,62046,1415 RIVER DRIVE,MOLINE,USA,IL,61265,ACADEMIC AFFAIRS,AUGUSTANA COLLEGE,LOST/STOLEN,03/10/2021,Emp735
1233,Name438,03/11/2021,MEDIFY AIR,COMPUTER SOFTWARE STORES,145.88,.00,10-101-02700,60199,8 THE GREEN,DOVER,USA,DE,19901,CLOSED CARDS,AUGUSTANA COLLEGE,LOST/STOLEN,03/10/2021,Emp742
1314,Name325,03/11/2021,SP * ARBOR SCIENTIFIC,SCHOOLS & EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,110.06,.00,10-101-02700,60199,1350 HIGHLAND DR. STE. E,8003676695,USA,MI,48108,GEOLOGY,SWENSON GEO SCIENCE,ACTIVE,03/10/2021,Emp812
1331,Name512,03/11/2021,UWW CAMPS AND CONFEREN,"COLLEGES, UNIV, PRO SCHOOLS, JUNIOR COLLEGES",60.00,.00,11-135-22400,62200,800 W MAIN ST,262-4723165,USA,WI,53190-1705,OFC OF STUDENT LIFE,AUGUSTANA COLLEGE,ACTIVE,03/11/2021,Emp980
1052,Name281,03/11/2021,SUBWAY 10599,FAST FOOD RESTAURANTS,43.19,3.93,10-130-21700,60000,1733 30TH ST,ROCK ISLAND,USA,IL,61201,PEPSICO,AUGUSTANA COLLEGE,LOST/STOLEN,03/10/2021,Emp702
1249,Name219,03/11/2021,AMZN DIGITAL*EI7ID9BZ3,DIGITAL GOODS MULTI CATEGORY,20.99,.00,10-130-20000,60199,440 TERRY AVE N,888-802-3080,USA,WA,98109,CLOSED CARDS,AUGUSTANA COLLEGE,LOST/STOLEN,03/11/2021,Emp958
1052,Name281,03/11/2021,SQ *QUALITY AWARDS & L,MISCELLANEOUS AND SPECIALTY RETAIL STORES,5.00,.41,10-130-22100,61525,1221 ROCK ISLAND-MILAN PA,MILAN,USA,IL,61264,PEPSICO,AUGUSTANA COLLEGE,LOST/STOLEN,03/10/2021,Emp702
1241,Name521,03/11/2021,AMZN MKTP US*1Y90Y3JI3,BOOK STORES,48.45,3.17,10-101-00200,61542,440 TERRY AVE N,AMZN.COM/BILL,USA,WA,98109,ART STUDIO,AUGUSTANA COLLEGE,ACTIVE,03/10/2021,Emp918
1321,Name439,08/17/2021,UNIQUE VAC/REP OF SAND,"LODGING-HOTELS,MOTELS,RESORTS-NOT CLASSIFIED",-400.00,.00,10-102-06120,62006,4950 SW 72ND AVE,3052841300,USA,FL,33155,ACADEMIC AFFAIRS,AUGUSTANA COLLEGE,ACTIVE,08/16/2021,Emp866
1321,Name439,08/17/2021,UNIQUE VAC/REP OF SAND,"LODGING-HOTELS,MOTELS,RESORTS-NOT CLASSIFIED",-400.00,.00,10-102-06120,62006,4950 SW 72ND AVE,3052841300,USA,FL,33155,ACADEMIC AFFAIRS,AUGUSTANA COLLEGE,ACTIVE,08/16/2021,Emp866
1046,Name419,03/12/2021,JENNIE'S BOXCAR LLC,"EATING PLACES, RESTAURANTS",75.70,.00,12-122-47072,60000,545 12TH AVE,EAST MOLINE,USA,IL,61244,ATHLETICS,AUGUSTANA COLLEGE,ACTIVE,03/11/2021,Emp870
1045,Name414,03/12/2021,PAYPAL *GSUITEADDON,COMPUTER SOFTWARE STORES,39.00,.00,10-101-03500,60500,8/167 GROUND FLOOR JEONI,4029357733,SGP,SGP,282004,MUSIC,AUGUSTANA COLLEGE,ACTIVE,03/10/2021,Emp799
1274,Name532,03/12/2021,PAYPAL *ROC-OSA,"ORGANIZATIONS, CHARITABLE AND SOCIAL SERVICES",385.00,.00,10-101-04100,65500,7700 EASTPORT PARKWAY,4029357733,USA,CA,95131,PHYSICS,AUGUSTANA COLLEGE,ACTIVE,03/11/2021,Emp925
1298,Name404,03/12/2021,AMZN MKTP US*9R26L7C93,BOOK STORES,11.99,.00,10-120-12502,60199,440 TERRY AVE N,AMZN.COM/BILL,USA,WA,98109,CORE,INTERNSHIPS,ACTIVE,03/11/2021,Emp850
1317,Name391,03/12/2021,GMASS,COMPUTER SOFTWARE STORES,7.61,.00,10-120-12506,67002,9433 RIDINGS BLVD,DAYTON,USA,OH,45458,INTERNSHIPS,AUGUSTANA COLLEGE,ACTIVE,03/11/2021,Emp935
1305,Name263,03/12/2021,MPA,"ASSOCIATIONS-CIVIC, SOCIAL, AND FRATERNAL",375.00,.00,10-101-04500,62003,7700 EASTPORT PARKWAY,2604816404,USA,IN,46805,PSYCHOLOGY,AUGUSTANA COLLEGE,ACTIVE,03/11/2021,Emp771
1351,Name322,03/12/2021,WESTERN STRUCTURAL COM,CONSTRUCTION MATERIALS NOT ELSEWHERE CLASSIFIED,294.00,.00,10-170-25300,64000,3201 4TH AVE,309-7643523,USA,IL,61265-1604,FACILITIES SERVICES,AUGUSTANA COLLEGE,ACTIVE,03/11/2021,Emp705
1351,Name322,03/12/2021,CRESCENT ELECTRIC 003,ELECTRICAL PARTS AND EQUIPMENT,134.14,.00,10-142-59000,61503,6105 N BRADY ST,5633231811,USA,IA,52806,FACILITIES SERVICES,AUGUSTANA COLLEGE,ACTIVE,03/11/2021,Emp705
1052,Name281,03/12/2021,IN *TREADMILL HEROES,OTHER SERVICES (NOT ELSEWHERE CLASSIFIED),1665.00,.00,10-130-21700,64000,311 LIBERTY ST.,563-5054665,USA,IA,52778-0000,PEPSICO,AUGUSTANA COLLEGE,LOST/STOLEN,03/11/2021,Emp702
1052,Name281,03/12/2021,AMZN MKTP US*CQ7NM7MI3,BOOK STORES,644.52,50.52,11-130-22100,62065,440 TERRY AVE N,AMZN.COM/BILL,USA,WA,98109,PEPSICO,AUGUSTANA COLLEGE,LOST/STOLEN,03/12/2021,Emp702
1052,Name281,03/12/2021,IN *TREADMILL HEROES,OTHER SERVICES (NOT ELSEWHERE CLASSIFIED),1134.13,.00,10-130-21700,64000,311 LIBERTY ST.,563-5054665,USA,IA,52778-0000,PEPSICO,AUGUSTANA COLLEGE,LOST/STOLEN,03/11/2021,Emp702
1052,Name281,03/12/2021,IN *TREADMILL HEROES,OTHER SERVICES (NOT ELSEWHERE CLASSIFIED),1142.61,.00,10-130-21700,64000,311 LIBERTY ST.,563-5054665,USA,IA,52778-0000,PEPSICO,AUGUSTANA COLLEGE,LOST/STOLEN,03/11/2021,Emp702
1078,Name509,03/12/2021,TST* LAZY DOG BAR AND,"EATING PLACES, RESTAURANTS",15.93,.00,10-131-20700,62004,4801 THOMPSON PKWY,JOHNSTOWN,USA,CO,80534,ATHLETICS,AUGUSTANA COLLEGE,ACTIVE,03/11/2021,Emp729
1078,Name509,03/12/2021,TST* WING SHACK -  W.,"EATING PLACES, RESTAURANTS",35.01,.00,10-131-20700,62004,1815 65TH AVE,GREELEY,USA,CO,80634,ATHLETICS,AUGUSTANA COLLEGE,ACTIVE,03/11/2021,Emp729
1165,Name359,03/12/2021,AMAZON.COM*X01FX2HM3,BOOK STORES,38.39,.00,10-101-01900,61507,440 TERRY AVE N,AMZN.COM/BILL,USA,WA,98109,EDUCATION,AUGUSTANA COLLEGE,ACTIVE,03/11/2021,Emp896
1218,Name345,03/12/2021,AMZN MKTP US*TR7W150Z3,BOOK STORES,14.09,1.10,10-120-10800,65500,440 TERRY AVE N,AMZN.COM/BILL,USA,WA,98109,MUSIC,AUGUSTANA COLLEGE,ACTIVE,03/11/2021,Emp760
1261,Name361,03/12/2021,JIMMY JOHNS - 2537 - M,FAST FOOD RESTAURANTS,394.50,.00,10-122-43032,62105,4400 BLACKHAWK RD,ROCK ISLAND,USA,IL,61201,ATHLETICS,AUGUSTANA COLLEGE,ACTIVE,03/11/2021,Emp962
1227,Name422,03/12/2021,SQ *HUNGRY HOBO CORPOR,"EATING PLACES, RESTAURANTS",55.92,4.75,10-131-20700,62004,2322 - 3RD AVENUE,GOSQ.COM,USA,IL,61201,ATHLETICS,AUGUSTANA COLLEGE,ACTIVE,03/11/2021,Emp845
1242,Name344,03/12/2021,AUGUSTANA DINING SERVI,FAST FOOD RESTAURANTS,31.68,2.88,10-164-30200,62046,639 38TH ST,ROCK ISLAND,USA,IL,61201,MUSIC,AUGUSTANA COLLEGE,ACCOUNT CLOSED,03/10/2021,Emp781
1249,Name219,03/12/2021,SQ *HURTS DONUT COMPAN,BAKERIES,15.70,.00,10-130-20000,60199,5602-5608 FOREST GROVE RO,BETTENDORF,USA,IA,52722,CLOSED CARDS,AUGUSTANA COLLEGE,LOST/STOLEN,03/11/2021,Emp958
1279,Name379,03/12/2021,SQ *G'S GOURMET POPCOR,"MISC FOOD STORE-CONVENIENCE,MRKT,SPLTY,VENDNG MACS",41.61,3.53,11-135-22400,60103,1522-15TH STREET,MOLINE,USA,IL,61265,OFC OF STUDENT LIFE,AUGUSTANA COLLEGE,LOST/STOLEN,03/11/2021,Emp740
1291,Name465,03/12/2021,LOWES #00107*,HOME SUPPLY WAREHOUSE STORES,17.93,1.17,10-101-00200,65500,3955 ELMORE AVE.,DAVENPORT,USA,IA,52807,CLOSED CARDS,AUGUSTANA COLLEGE,LOST/STOLEN,03/11/2021,Emp748
1291,Name465,03/12/2021,DBC*BLICK ART MATERIAL,DIRECT MARKETING-COMBINATION CATALOG/RETAIL MERCH.,598.66,.00,10-101-00200,61508,695 US HWY 150 E,800-447-1892,USA,IL,61401,CLOSED CARDS,AUGUSTANA COLLEGE,LOST/STOLEN,03/12/2021,Emp748
1291,Name465,03/12/2021,HY-VEE DAVENPORT 1108,"GROCERY STORES, SUPERMARKETS",12.18,.47,10-101-00200,61507,4064 E 53RD ST,DAVENPORT,USA,IA,52807,CLOSED CARDS,AUGUSTANA COLLEGE,LOST/STOLEN,03/11/2021,Emp748
1125,Name276,03/12/2021,AMZN MKTP US*BW07Y4YM3,BOOK STORES,73.00,.00,10-142-56999,61503,440 TERRY AVE N,AMZN.COM/BILL,USA,WA,98109,FACILITIES SERVICES,AUGUSTANA COLLEGE,ACTIVE,03/11/2021,Emp784
1097,Name265,03/12/2021,IOWA MS INC,MISCELLANEOUS REPAIR SHOPS AND RELATED SERVICES,1173.00,.00,10-170-25400,64002,7222 S 142ND ST,4023390306,USA,NE,68138,FACILITIES SERVICES,AUGUSTANA COLLEGE,ACTIVE,03/11/2021,Emp704
1100,Name317,03/12/2021,MENARDS MOLINE IL,HOME SUPPLY WAREHOUSE STORES,44.97,.00,10-101-01600,61508,6400 44TH AVE,MOLINE,USA,IL,61265,BIOLOGY,AUGUSTANA COLLEGE,ACTIVE,03/10/2021,Emp711
1118,Name330,03/12/2021,AMERICAN ASSOC OF GEOG,"ORGANIZATIONS, CHARITABLE AND SOCIAL SERVICES",174.00,.00,09-224-84000,60500,1710 16TH ST NW,WASHINGTON,USA,DC,20009,GEOGRAPHY,SWENSON GEO SCIENCE,ACTIVE,03/11/2021,Emp768
1125,Name276,03/12/2021,AMZN MKTP US*CP9HH6723,BOOK STORES,22.30,.00,10-142-56999,61503,440 TERRY AVE N,AMZN.COM/BILL,USA,WA,98109,FACILITIES SERVICES,AUGUSTANA COLLEGE,ACTIVE,03/11/2021,Emp784
1125,Name276,03/12/2021,AMZN MKTP US*ZT3277643,BOOK STORES,13.90,.00,10-142-56999,61503,440 TERRY AVE N,AMZN.COM/BILL,USA,WA,98109,FACILITIES SERVICES,AUGUSTANA COLLEGE,ACTIVE,03/11/2021,Emp784
1135,Name516,03/12/2021,FAMILY DOLLAR #10563,VARIETY STORES,5.43,.00,10-163-32600,61500,1817 38TH STREET,ROCK ISLAND,USA,IL,61201,FACILITIES SERVICES,AUGUSTANA COLLEGE,ACTIVE,03/11/2021,Emp806
1154,Name488,03/12/2021,AUGUSTANA BOOKSTORE,BOOK STORES,33.99,.00,10-143-51900,61501,639 38TH ST,ROCK ISLAND,USA,IL,61201,DINING SERVICES,AUGUSTANA COLLEGE,ACTIVE,03/10/2021,Emp817
1144,Name397,03/12/2021,ADOBE PS CREATIVE CLD,COMPUTER SOFTWARE STORES,22.30,1.31,10-162-32300,60199,345 PARK AVENUE,4085366000,USA,CA,95110,OFFICE OF COMMUNICATIONS,AUGUSTANA COLLEGE,LOST/STOLEN,03/11/2021,Emp861
1144,Name397,03/12/2021,WWW.5PMWEB.COM,COMPUTER SOFTWARE STORES,122.50,.00,10-162-32300,60199,145 SILTSTONE DR.,FRANKLINTON,USA,NC,27525,OFFICE OF COMMUNICATIONS,AUGUSTANA COLLEGE,LOST/STOLEN,03/11/2021,Emp861
1147,Name443,03/12/2021,NCAA MARKET,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,275.00,.00,10-163-30400,62031,"11350 MCCORMICK RD, PI,ST",8884918833,USA,MD,21013,ATHLETICS,AUGUSTANA COLLEGE,ACTIVE,03/11/2021,Emp868
1155,Name428,03/12/2021,AMAZON.COM*EJ37M69B3,BOOK STORES,49.38,.00,10-121-17000,65503,440 TERRY AVE N,AMZN.COM/BILL,USA,WA,98109,LIBRARY,AUGUSTANA COLLEGE,ACTIVE,03/11/2021,Emp820
1155,Name428,03/12/2021,AMAZON.COM*P52X95LD3,BOOK STORES,17.88,.00,10-121-17000,65503,440 TERRY AVE N,AMZN.COM/BILL,USA,WA,98109,LIBRARY,AUGUSTANA COLLEGE,ACTIVE,03/11/2021,Emp820
1155,Name428,03/12/2021,AMAZON.COM*Y013511S3,BOOK STORES,130.00,.00,10-121-17000,65503,440 TERRY AVE N,AMZN.COM/BILL,USA,WA,98109,LIBRARY,AUGUSTANA COLLEGE,ACTIVE,03/11/2021,Emp820
1155,Name428,03/12/2021,KANOPY INC.,"COMPUTERS, COMPUTER PERIPHERAL EQUIPMENT, SOFTWARE",300.00,.00,09-221-82999,65508,7700 EASTPORT PARKWAY,4159265293,USA,CA,94123,LIBRARY,AUGUSTANA COLLEGE,ACTIVE,03/11/2021,Emp820
1155,Name428,03/12/2021,AMAZON.COM*WK1XJ5SB3,BOOK STORES,41.54,.00,10-121-17000,65503,440 TERRY AVE N,AMZN.COM/BILL,USA,WA,98109,LIBRARY,AUGUSTANA COLLEGE,ACTIVE,03/12/2021,Emp820
1251,Name525,03/12/2021,WM SUPERCENTER #1241,"GROCERY STORES, SUPERMARKETS",19.87,.00,10-141-50000,60059,5811 ELMORE AVE,DAVENPORT,USA,IA,52807,RES LIFE,AUGUSTANA COLLEGE,ACTIVE,03/11/2021,Emp992
1085,Name301,03/12/2021,UNITED CAMERA REPAIR I,MISCELLANEOUS AND SPECIALTY RETAIL STORES,298.70,.00,10-162-32300,60199,3830 14TH AVE,ROCK ISLAND,USA,IL,61201,OFFICE OF COMMUNICATIONS,AUGUSTANA COLLEGE,ACTIVE,03/11/2021,Emp974
1299,Name218,03/12/2021,PITA PIT - 05-012-IA,FAST FOOD RESTAURANTS,44.26,.00,10-122-43052,62105,517 2ND ST STE 1,CORALVILLE,USA,IA,52241,ATHLETICS,AUGUSTANA COLLEGE,ACTIVE,03/11/2021,Emp973
1299,Name218,03/12/2021,HY-VEE CORALVILLE 1080,"GROCERY STORES, SUPERMARKETS",130.57,.00,10-122-43052,62105,LANTERN PARK PLAZA,CORALVILLE,USA,IA,52241,ATHLETICS,AUGUSTANA COLLEGE,ACTIVE,03/11/2021,Emp973
1299,Name218,03/12/2021,TST* TRIBUTE,"EATING PLACES, RESTAURANTS",92.61,.00,10-122-43052,62105,901 E 2ND AVE,CORALVILLE,USA,IA,52241,ATHLETICS,AUGUSTANA COLLEGE,ACTIVE,03/11/2021,Emp973
1320,Name363,03/12/2021,STEEL PLOW BURGERS LLC,"EATING PLACES, RESTAURANTS",175.04,.00,11-135-22500,60000,2180 53RD ST,MOLINE,USA,IL,612650000,CLOSED CARDS,AUGUSTANA COLLEGE,ACCOUNT CLOSED,03/10/2021,Emp964
1356,Name334,03/12/2021,NFHSNETWORK.COM,"ASSOCIATIONS-CIVIC, SOCIAL, AND FRATERNAL",10.99,.00,10-131-20700,62005,"2990 BRANDYWINE RD, SUITE",8779782311,USA,GA,30341,CLOSED CARDS,AUGUSTANA COLLEGE,ACCOUNT CLOSED,03/11/2021,Emp835
1068,Name207,03/12/2021,SEMRUSH,ADVERTISING SERVICES,199.95,.00,10-162-32300,60199,7 NESHAMINY INTERPLEX DR,8558144510,USA,PA,19053,CLOSED CARDS,AUGUSTANA COLLEGE,ACCOUNT CLOSED,03/11/2021,Emp997
1290,Name499,03/12/2021,QC CUSTOM * AUGUSTANA,MEN'S AND WOMEN'S CLOTHING STORES,86.20,.00,11-120-12200,61508,798 25TH AVE,2149454000,USA,IL,61282,COMMUNICATION SCIENCE DISORDER,AUGUSTANA COLLEGE,ACTIVE,03/11/2021,Emp1014
1287,Name331,03/12/2021,GEOLOGICAL SOCIETY OF,"ORGANIZATIONS, CHARITABLE AND SOCIAL SERVICES",75.00,.00,10-101-02706,62009,3300 PENROSE PLACE,3033571000,USA,CO,80301,SWENSON GEO SCIENCE,AUGUSTANA COLLEGE,ACTIVE,03/11/2021,Emp944
1287,Name331,03/12/2021,GEOLOGICAL SOCIETY OF,"ORGANIZATIONS, CHARITABLE AND SOCIAL SERVICES",75.00,.00,10-101-02706,62009,3300 PENROSE PLACE,3033571000,USA,CO,80301,SWENSON GEO SCIENCE,AUGUSTANA COLLEGE,ACTIVE,03/11/2021,Emp944
1287,Name331,03/12/2021,GEOLOGICAL SOCIETY OF,"ORGANIZATIONS, CHARITABLE AND SOCIAL SERVICES",75.00,.00,10-101-02706,62009,3300 PENROSE PLACE,3033571000,USA,CO,80301,SWENSON GEO SCIENCE,AUGUSTANA COLLEGE,ACTIVE,03/11/2021,Emp944
1343,Name356,03/12/2021,CARAVAN GLOBAL,INDUSTRIAL SUPPLIES NOT ELSEWHERE CLASSIFIED,295.56,.00,10-131-20700,63514,14600 ALONDRA BLVD,7143673000,USA,CA,90638,OFFICE OF COMMUNICATIONS,AUGUSTANA COLLEGE,ACCOUNT CLOSED,03/11/2021,Emp979
1343,Name356,03/12/2021,CARAVAN GLOBAL,INDUSTRIAL SUPPLIES NOT ELSEWHERE CLASSIFIED,295.56,.00,10-133-21400,66508,14600 ALONDRA BLVD,7143673000,USA,CA,90638,OFFICE OF COMMUNICATIONS,AUGUSTANA COLLEGE,ACCOUNT CLOSED,03/11/2021,Emp979
1017,Name369,03/12/2021,WALGREENS #3991,"DRUG STORES, PHARMACIES",81.34,6.37,10-122-43055,60000,3100 11TH ST,ROCK ISLAND,USA,IL,61201,CLOSED CARDS,AUGUSTANA COLLEGE,LOST/STOLEN,03/11/2021,Emp927
1031,Name471,03/12/2021,CITRUSP*TESTPREPTRAINI,SCHOOLS & EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,28.00,.00,10-101-02500,61508,"F-37, PHASE 1, ASHOK VIHA",NEW DELHI,IND,--,110052,GEOGRAPHY,SWENSON GEO SCIENCE,ACTIVE,03/11/2021,Emp745
1031,Name471,03/12/2021,WWW COSTCO COM,WHOLESALE CLUBS,127.49,.00,11-101-02507,61507,999 LAKE DR,800-955-2292,USA,WA,98027,GEOGRAPHY,SWENSON GEO SCIENCE,ACTIVE,03/11/2021,Emp745
1035,Name204,03/12/2021,DROPBOX*TVR8V398GHRX,COMPUTER NETWORK/INFORMATION SERVICES,450.00,.00,10-101-01400,61508,185 BERRY ST STE 400,DROPBOX.COM,USA,CA,94107,COMMUNICATION SCIENCE DISORDER,AUGUSTANA COLLEGE,ACTIVE,03/11/2021,Emp766
1036,Name246,03/12/2021,TING* INV#12696878,TELECOM INCL PREPAID/RECURRING PHONE SVCS,63.07,.00,10-141-50000,63000,421 DR MARTIN LUTHER KING,8558464389,USA,MS,39759,RES LIFE,AUGUSTANA COLLEGE,ACTIVE,03/11/2021,Emp946
1196,Name381,03/12/2021,GRUBHUBFONTANOSSUBS,"EATING PLACES, RESTAURANTS",28.91,.00,10-133-21400,66501,1065 AVENUE OF THE AMERI,8775851085,USA,NY,10018,OFFICE OF COMMUNICATIONS,AUGUSTANA COLLEGE,ACTIVE,03/11/2021,Emp864
1186,Name373,03/12/2021,AMZN MKTP US*0M52058L3,BOOK STORES,28.76,1.78,10-161-32402,60022,440 TERRY AVE N,AMZN.COM/BILL,USA,WA,98109,CLOSED CARDS,AUGUSTANA COLLEGE,LOST/STOLEN,03/11/2021,Emp842
1321,Name439,08/17/2021,UNIQUE VAC/REP OF SAND,"LODGING-HOTELS,MOTELS,RESORTS-NOT CLASSIFIED",-400.00,.00,10-102-06120,62006,4950 SW 72ND AVE,3052841300,USA,FL,33155,ACADEMIC AFFAIRS,AUGUSTANA COLLEGE,ACTIVE,08/16/2021,Emp866
1093,Name306,03/15/2021,JIMMY JOHNS - 3173,FAST FOOD RESTAURANTS,162.00,.00,10-122-43050,62105,1401 5TH AVE,MOLINE,USA,IL,61265,ATHLETICS,AUGUSTANA COLLEGE,ACTIVE,03/13/2021,Emp914
1224,Name487,03/15/2021,PILOT         00011817,SERVICE STATIONS WITH OR WITHOUT ANCILLARY SERVICE,10.00,2.00,10-122-47089,67505,1201 EAST IL ROUTE 38,ROCHELLE,USA,IL,61068,CLOSED CARDS,AUGUSTANA COLLEGE,ACCOUNT CLOSED,03/13/2021,Emp1012
1224,Name487,03/15/2021,APPLEBEES 896702789675,"EATING PLACES, RESTAURANTS",41.24,.00,10-122-47089,62105,2521 S GREEN BAY ROAD,RACINE,USA,WI,53405,CLOSED CARDS,AUGUSTANA COLLEGE,ACCOUNT CLOSED,03/13/2021,Emp1012
1224,Name487,03/15/2021,APPLEBEES 896702789675,"EATING PLACES, RESTAURANTS",128.02,.00,10-122-47089,62105,2521 S GREEN BAY ROAD,RACINE,USA,WI,53405,CLOSED CARDS,AUGUSTANA COLLEGE,ACCOUNT CLOSED,03/13/2021,Emp1012
1255,Name399,03/15/2021,HY-VEE ROCK ISLAND 154,"GROCERY STORES, SUPERMARKETS",3.94,.04,10-130-20000,60199,2930 18TH AVE,ROCK ISLAND,USA,IL,61201,STUDENT INCLUSION & DIVERSITY,AUGUSTANA COLLEGE,ACTIVE,03/12/2021,Emp1013
1255,Name399,03/15/2021,AUGUSTANA DINING SERVI,FAST FOOD RESTAURANTS,4.94,.45,10-130-20000,60199,639 38TH ST,ROCK ISLAND,USA,IL,61201,STUDENT INCLUSION & DIVERSITY,AUGUSTANA COLLEGE,ACTIVE,03/12/2021,Emp1013
1258,Name264,03/15/2021,SESAC,OTHER SERVICES (NOT ELSEWHERE CLASSIFIED),4.48,.00,10-120-12600,60500,35 MUSIC SQUARE EAST,8662185823,USA,TN,37203,PERFORMANCE HALL MANAGEMENT,AUGUSTANA COLLEGE,ACTIVE,03/14/2021,Emp963
1038,Name461,03/15/2021,ACUSHNET COMPANY,SPORTING GOODS STORES,348.00,13.92,10-122-43042,65500,333 BRIDGE STREET,8002258500,USA,MA,02719,ATHLETICS,AUGUSTANA COLLEGE,ACTIVE,03/12/2021,Emp886
1018,Name318,03/15/2021,AUGUSTANA DINING SERVI,FAST FOOD RESTAURANTS,9.33,.85,10-101-04703,60022,639 38TH ST,ROCK ISLAND,USA,IL,61201,RELIGION,AUGUSTANA COLLEGE,ACTIVE,03/11/2021,Emp855
1046,Name419,03/15/2021,ENTERPRISE RENT-A-CAR,ENTERPRISE RENT-A-CAR,85.60,.00,10-131-20700,62005,3220 EAST 53RD STREET,DAVENPORT,USA,IA,52807,ATHLETICS,AUGUSTANA COLLEGE,ACTIVE,03/13/2021,Emp870
1031,Name471,03/15/2021,AMZN MKTP US*MJ0Y11OF3,BOOK STORES,15.98,.00,11-101-02507,61507,440 TERRY AVE N,AMZN.COM/BILL,USA,WA,98109,GEOGRAPHY,SWENSON GEO SCIENCE,ACTIVE,03/14/2021,Emp745
1042,Name446,03/15/2021,ADOBE ACROBAT STD,COMPUTER SOFTWARE STORES,13.80,.81,10-120-12502,61507,345 PARK AVENUE,4085366000,USA,CA,95110,CORE,INTERNSHIPS,ACTIVE,03/13/2021,Emp915
1043,Name524,03/15/2021,CAFE FRESH EATERYAND W,"EATING PLACES, RESTAURANTS",40.55,.00,10-131-20700,62000,1514 5TH AVE,MOLINE,USA,IL,61265,ADMISSIONS,LF FINAIDADMISSIONS,ACTIVE,03/12/2021,Emp777
1046,Name419,03/15/2021,SHELL OIL 10014382005,"FUEL DISPENSER, AUTOMATED",48.53,.00,10-131-20700,62005,4709 N STERLING AVE,PEORIA,USA,IL,61604,ATHLETICS,AUGUSTANA COLLEGE,ACTIVE,03/12/2021,Emp870
1046,Name419,03/15/2021,SHELL OIL 57445022601,"FUEL DISPENSER, AUTOMATED",21.33,1.40,10-131-20700,62005,2843 E 53RD ST,DAVENPORT,USA,IA,52807,ATHLETICS,AUGUSTANA COLLEGE,ACTIVE,03/12/2021,Emp870
1046,Name419,03/15/2021,FIVE GUYS #IL-1221,FAST FOOD RESTAURANTS,16.51,.00,10-131-20700,62005,2601 W LAKE AVE STE 17,PEORIA,USA,IL,61615,ATHLETICS,AUGUSTANA COLLEGE,ACTIVE,03/12/2021,Emp870
1178,Name493,03/15/2021,AMZN MKTP US*I250T0NF3,BOOK STORES,39.99,.00,10-123-12000,67001,440 TERRY AVE N,AMZN.COM/BILL,USA,WA,98109,INFORMATION TECHNOLOGY SERVICES,AUGUSTANA COLLEGE,ACTIVE,03/12/2021,Emp780
